9214,0.706391,0.6233,12.09861,7.46549,161.0907994
3686,1.17425,0.745,11.83739,10.43961,219.9327724
9271,0.538807,0.6607,8.13608,7.45425,174.4578401
8179,0.375607,0.47495,4.32077,3.11759,75.56479381
2897,0.393751,0.48795,3.92084,2.99139,61.76890079
8924,0.24767,0.4261,3.9617,2.78489,114.6353754
9116,0.478754,0.51965,5.13748,4.1998,152.834897
2808,0.420629,0.6052,5.00398,3.75819,147.904707
1293,0.635169,0.6322,7.07962,5.54367,221.6582756
249,0.214486,0.44665,3.38568,2.86973,2.119803665
9667,0.281246,0.47115,4.07066,2.5906,65.05003837
9445,0.688798,0.67755,20.27714,4.16314,200.4436537
493,0.570334,0.5494,4.0335,3.09731,110.5598258
4602,0.697424,0.6754,9.03703,6.62918,173.5726976
2235,0.234443,0.45345,4.65627,3.68934,90.57514623
8776,0.42267,0.5284,7.51016,6.67264,182.1352171
7307,1.48144,0.79125,13.88196,10.03543,251.0030949
6446,0.895834,0.70155,9.4503,8.03208,232.0859763
1480,0.380632,0.4957,4.73188,3.71957,82.0621718
7636,1.45557,0.81045,17.25569,8.09715,176.3830311
2054,0.275462,0.48605,4.71614,3.90797,103.0601163
4266,0.340944,0.5074,4.0581,3.10709,158.6882856
3302,0.321189,0.43065,5.93683,5.18128,51.79363211
3763,0.557906,0.6414,11.09415,6.65729,227.5901592
6593,0.256523,0.3978,4.59203,4.06699,88.92563211
8183,0.293073,0.50335,7.64843,6.25721,162.9678704
4743,0.533271,0.6232,10.81251,9.68892,204.0415683
2859,0.177725,0.39935,4.73532,2.44593,86.58226587
2511,0.959364,0.68715,11.17851,7.92037,203.9064484
4488,0.561905,0.675,8.38907,7.72449,179.9452298
4192,0.381404,0.69145,10.50175,5.22558,173.6218689
5401,0.321923,0.4662,5.19157,3.5955,164.3728322
2959,0.257589,0.4202,3.58323,2.82343,33.83410948
651,0.286906,0.4229,4.29554,2.65043,68.63839485
5239,0.342547,0.4794,6.48776,3.37947,105.0517164
9113,0.474516,0.519,5.07875,4.17789,150.9863937
7666,0.349232,0.4787,4.32147,2.84557,49.10568396
981,0.386639,0.4746,7.25727,6.70407,113.9090578
2853,0.359794,0.5366,5.80604,3.7042,144.3354859
2926,0.206414,0.39865,6.01675,4.74609,56.88677124
5661,0.693975,0.61905,5.03229,4.40705,134.5072638
3343,0.219727,0.3822,4.0232,2.62335,108.8873438
7352,0.210214,0.362,4.87776,4.03318,64.34341765
4662,0.48321,0.52045,4.98688,4.55513,127.5928689
877,0.325502,0.4953,5.92045,3.96552,162.5858501
4861,0.43911,0.589,7.89316,7.41762,186.8999456
516,0.391265,0.51085,5.29029,4.21546,103.8099073
4165,0.52388,0.5607,4.93159,3.98659,201.2861388
6996,0.604122,0.65515,6.78863,5.29484,186.8054824
7116,0.449288,0.5027,5.01128,4.18788,135.9020924
1421,0.681264,0.7402,6.62226,5.36537,96.66257548
8462,0.322692,0.44375,3.11677,2.62993,0.045634929
3828,2.90752,0.868,23.13451,12.211,127.9511099
2579,0.531413,0.613,7.97174,5.12774,238.7698352
1864,0.282315,0.43725,5.91958,3.04496,91.57989639
8345,0.222617,0.436,4.65014,2.41442,24.80167705
9274,0.534318,0.5979,7.31075,7.15837,207.898594
6477,0.273852,0.48275,5.03797,2.87978,75.93661551
1897,0.196589,0.42795,4.3435,2.60014,81.24059138
5713,0.325772,0.51595,5.70065,4.00684,118.4243225
2188,0.499281,0.61075,7.34608,6.13055,216.2491785
1040,1.23381,0.75905,10.13832,6.56369,228.7203725
362,0.322713,0.43845,5.17601,2.96369,96.77451878
2480,0.467043,0.5633,5.4678,4.29561,163.7855811
5197,0.506831,0.50555,5.72133,5.32598,131.4334487
9184,2.36552,0.8478,14.22916,13.19368,190.800182
8846,0.457311,0.52775,5.19679,3.88815,153.2813141
7939,0.33389,0.5783,4.84717,4.36591,94.51371623
5405,0.887547,0.67115,8.21752,5.99671,197.2308756
8858,0.153898,0.39475,5.02432,3.48688,68.79516752
2467,0.624104,0.66675,5.94516,4.40671,241.2338036
5042,0.410717,0.53815,7.46108,4.86322,113.8062171
4948,0.36597,0.46585,5.08726,4.83873,106.2468663
5047,0.989883,0.7066,8.80758,7.78405,203.4869775
6174,0.259027,0.5051,4.87431,3.86596,147.6950371
1594,0.316867,0.57145,4.76598,2.94711,128.813976
2954,0.109243,0.25645,4.25341,2.82589,76.60548678
584,0.391217,0.54365,4.67684,3.43732,185.0378155
5385,0.321022,0.38835,4.042,3.49537,45.60303758
7090,0.285012,0.5292,3.79357,2.90303,81.11498527
646,0.276395,0.4686,4.56557,3.00587,94.88704896
268,0.482716,0.5642,5.6675,5.04419,167.7219044
1155,0.310549,0.47965,6.0834,3.52201,77.61812266
2708,0.495227,0.65195,5.10388,4.04623,123.259192
647,0.32333,0.5119,4.39053,3.85924,105.7506122
8880,0.181329,0.3233,3.65332,2.97956,10.24514898
3038,1.19382,0.7262,8.3495,5.13588,244.9801805
4259,0.41241,0.48665,3.82331,2.6999,119.7143724
3746,0.573982,0.5523,5.22329,3.73672,160.7095276
3978,0.31503,0.49785,3.9112,2.82319,20.94890473
4871,0.322224,0.4481,5.51433,5.20447,84.76799845
5184,0.32963,0.4631,4.41914,3.78485,98.90032162
1107,0.246742,0.4239,5.58641,4.95411,45.02832939
8162,0.495886,0.5846,5.26933,4.60511,185.1953192
7135,0.554508,0.67565,5.62432,4.09519,121.9362752
3693,0.363091,0.5401,5.30249,4.25008,173.8249885
5552,0.302694,0.42405,2.94785,2.46707,0
9327,0.362897,0.4843,5.24127,3.85188,88.03301092
6811,1.02919,0.7556,17.79893,6.53311,336.867201
6253,0.314026,0.43465,4.01364,3.19633,85.39908617
8856,0.161535,0.4001,5.04735,3.46352,70.23275146
7285,0.477986,0.54605,5.53296,4.93164,116.596708
6603,0.424618,0.48685,4.96671,3.02335,86.10132754
4210,0.358509,0.5023,4.23852,2.6256,121.2266082
1883,0.196638,0.42865,5.0224,3.42293,128.4007362
4645,1.07683,0.788,22.24677,16.59083,222.6171393
632,0.463928,0.5735,6.90751,5.24121,170.3688399
6150,1.13842,0.71985,7.38605,6.67234,219.466029
7085,0.332527,0.48165,7.49731,4.21343,133.1563564
97,0.582059,0.6168,8.80212,6.81408,189.7866413
8766,0.615432,0.65415,7.95711,5.44204,313.8570037
4426,0.18869,0.44455,5.11712,3.55603,76.34449996
8940,0.455856,0.5228,5.03723,2.76061,157.5957083
9641,0.372097,0.54465,4.87227,4.08642,138.5385743
9228,0.958218,0.70375,10.30936,8.99249,243.2920708
7724,0.240723,0.4783,4.29836,2.87757,62.81931562
1976,0.44874,0.65635,6.37389,4.22376,165.7386841
9178,0.518811,0.58865,6.46377,5.36376,202.4888893
7546,0.135507,0.31685,3.63081,3.41863,9.716193053
8944,0.698806,0.74525,6.18287,5.26913,139.0283209
8849,0.208986,0.42215,7.31149,3.32333,118.512344
8968,2.04924,0.8363,12.0545,7.54941,163.6025751
5955,0.47369,0.52065,7.44171,4.59837,126.5815675
1432,0.50193,0.59455,6.49774,6.1972,171.5346736
2885,0.683698,0.6958,7.05521,6.3882,184.7917618
2752,0.903154,0.72845,20.79846,8.00163,179.2977786
4534,0.661825,0.7262,5.87388,4.8832,157.7110693
5087,0.32466,0.4363,5.21862,3.52165,71.75495626
2719,0.466885,0.56465,6.06791,4.72083,179.4797222
9026,0.128859,0.4605,4.26842,3.49791,281.6522011
8976,0.994049,0.7288,12.74499,5.77928,167.2480405
889,0.363827,0.4465,4.26728,3.40774,63.46441909
1706,0.129993,0.3641,5.94525,5.24436,16.27877147
5792,0.508363,0.55725,9.60009,8.6886,152.9920817
9446,0.292098,0.4568,5.02995,2.89433,125.9550827
8527,0.44981,0.63545,6.64322,4.15157,174.1695284
9458,0.182002,0.3256,3.14153,2.40359,12.53003851
7459,0.483413,0.53485,5.79435,4.06776,192.6323859
712,0.273906,0.45235,4.76542,3.49802,103.765631
9726,0.645841,0.75435,16.14545,8.60739,239.8341059
8572,1.48383,0.83295,16.89388,11.18221,177.8831394
3858,0.754639,0.71885,10.09486,5.31829,301.5419118
3778,1.56286,0.7744,15.27185,8.36501,171.4449146
5797,0.389299,0.49505,4.11991,3.42248,112.8790786
3059,0.405387,0.4788,5.27742,4.83984,108.9640541
7416,0.951675,0.69635,8.78838,7.50509,209.4692979
4182,0.327303,0.48815,5.25403,3.55446,104.6282039
3222,0.220563,0.44545,5.20433,4.31707,56.06747615
5212,0.921998,0.68645,12.29446,11.95813,165.7525463
8581,0.26814,0.3814,4.5467,2.88798,51.17342084
110,0.290838,0.51535,6.77693,6.25183,112.1317845
2131,0.35136,0.43595,4.11973,2.58697,44.68376768
4661,0.456907,0.5886,4.94583,3.86694,192.8582413
4107,0.578205,0.6214,6.84822,4.59519,144.3471312
9508,0.273383,0.4541,4.0404,2.74885,113.291583
6717,0.45148,0.5248,5.27343,4.6547,145.4633192
9612,0.362567,0.46935,5.04398,3.94641,122.4653277
2522,0.452509,0.587,10.13591,3.81582,164.0969335
4875,0.25711,0.42595,5.32382,4.69426,73.60780515
6859,0.392095,0.45375,4.36045,2.69287,83.37044673
6199,0.209791,0.4638,4.64383,3.88697,150.3465894
7801,0.979218,0.7039,8.82467,7.77952,201.3982314
7657,0.221599,0.43855,4.56897,3.54471,92.05251491
468,1.23134,0.7756,13.54985,9.13066,217.6957095
4877,0.529792,0.6061,6.17503,4.57934,159.5873637
9930,0.405043,0.56685,5.30179,4.55872,150.1583355
9017,0.512403,0.60215,6.27243,4.13122,180.6009467
1825,0.4669,0.5333,6.08793,3.97207,167.5267079
3047,2.15486,0.84995,23.70226,22.8547,171.9864966
2554,0.332427,0.47775,3.82815,2.55625,107.6387097
7168,0.260338,0.3801,2.8371,2.43253,0
2051,0.784393,0.62715,14.84172,10.48506,123.8596819
1183,0.345696,0.54305,4.94868,3.67649,178.3293615
4110,0.152889,0.3934,5.02071,3.4738,70.64222656
9181,0.401791,0.48065,5.02813,3.93675,121.6563834
596,0.488006,0.553,4.74191,3.53352,171.9805111
8003,0.503952,0.55085,7.24657,4.57881,136.1581004
4205,0.10434,0.37405,5.16268,4.57333,45.27148894
8988,0.336175,0.45995,5.80963,5.50482,90.58540326
2856,1.01002,0.7383,10.92188,6.16089,276.3839906
2917,0.221834,0.38725,3.49905,2.94252,12.76529744
9071,0.131918,0.3371,3.84162,3.01598,82.68791462
2638,0.534891,0.54305,5.68256,4.15007,164.265115
7840,0.666148,0.5441,4.86654,3.68424,109.8052689
4909,0.297206,0.52975,3.77611,3.07376,56.71304632
3071,0.282057,0.4631,4.17086,3.66339,167.3018204
9630,0.81985,0.72975,9.16363,5.74685,213.2951197
137,0.45434,0.6258,11.67031,4.35691,368.9170521
8035,0.243995,0.41715,3.45453,2.73045,78.83788577
434,0.270422,0.40865,4.22559,3.22631,109.9230229
6459,0.510888,0.6051,7.33778,6.60032,212.437449
2981,0.21398,0.41995,4.42922,3.63352,34.39362827
9265,0.696952,0.65935,8.34862,7.90874,232.8339639
6933,0.478292,0.6352,8.37909,6.69323,180.0309457
3959,0.336576,0.53505,6.88318,5.09054,122.2919278
1114,0.233481,0.41915,3.82078,3.3313,145.7315026
6703,0.989249,0.7094,16.40599,5.24588,238.0446055
2827,0.582454,0.5266,5.28648,3.63417,105.9132706
4545,1.37454,0.81085,15.1002,7.9585,196.8700881
